Column1,Column2,Column3,Column4
25000,-71,19867,3.648225223
25000,-72,19536,3.719759051
25000,-71,19554,3.648225223
25000,-72,19560,3.719759051
25000,-71,19382,3.648225223
25000,-72,19235,3.719759051
25000,-72,19258,3.719759051
25000,-73,19145,3.791292879
25000,-72,19552,3.719759051
25000,-72,19465,3.719759051
25000,-72,19108,3.719759051
25000,-71,19395,3.648225223
25000,-71,19926,3.648225223
25000,-72,19585,3.719759051
25000,-72,19612,3.719759051
25000,-72,19587,3.719759051
25000,-71,18930,3.648225223
25000,-72,19314,3.719759051
25000,-71,19662,3.648225223
25000,-69,19476,3.505157567
25000,-71,19946,3.648225223
25000,-71,19496,3.648225223
25000,-74,19549,3.862826707
25000,-74,19008,3.862826707
25000,-74,18930,3.862826707
25000,-73,19365,3.791292879
25000,-73,19563,3.791292879
25000,-73,19777,3.791292879
25000,-74,19339,3.862826707
25000,-74,19293,3.862826707
25000,-73,19184,3.791292879
25000,-74,19360,3.862826707
25000,-74,18535,3.862826707
,,,
30000,-76,23291,3.791157958
30000,-75,23521,3.723458709
30000,-75,23149,3.723458709
30000,-76,23802,3.791157958
30000,-74,24007,3.65575946
30000,-77,23849,3.858857207
30000,-75,22847,3.723458709
30000,-73,23870,3.58806021
30000,-75,23115,3.723458709
30000,-74,24097,3.65575946
30000,-72,22472,3.520360961
30000,-73,24105,3.58806021
30000,-73,25402,3.58806021
30000,-74,23649,3.65575946
30000,-74,23464,3.65575946
30000,-74,24192,3.65575946
30000,-74,23626,3.65575946
30000,-73,23501,3.58806021
30000,-73,23810,3.58806021
30000,-76,23274,3.791157958
30000,-77,23815,3.858857207
30000,-75,23473,3.723458709
30000,-77,23877,3.858857207
30000,-75,23774,3.723458709
30000,-75,22668,3.723458709
30000,-74,24013,3.65575946
30000,-73,24203,3.58806021
30000,-75,23317,3.723458709
30000,-75,23986,3.723458709
30000,-76,24511,3.791157958
30000,-75,23912,3.723458709
30000,-76,23478,3.791157958
30000,-77,24002,3.858857207
30000,-76,24816,3.791157958
30000,-76,24398,3.791157958
30000,-77,23820,3.858857207
30000,-76,23602,3.791157958
30000,-76,23313,3.791157958
30000,-76,23888,3.791157958
30000,-77,23948,3.858857207
30000,-77,23931,3.858857207
30000,-78,23093,3.926556457
30000,-76,24178,3.791157958
30000,-78,24358,3.926556457
30000,-76,23803,3.791157958
30000,-78,24340,3.926556457
30000,-77,23709,3.858857207
30000,-77,23822,3.858857207
30000,-78,24131,3.926556457
30000,-78,24316,3.926556457
30000,-78,23717,3.926556457
30000,-80,24804,4.061954955
30000,-80,22708,4.061954955
30000,-79,24681,3.994255706
30000,-79,23683,3.994255706
30000,-80,24588,4.061954955
30000,-79,23154,3.994255706
30000,-78,23946,3.926556457
30000,-78,24047,3.926556457
30000,-77,24161,3.858857207
30000,-77,22969,3.858857207
30000,-79,23607,3.994255706
30000,-79,23626,3.994255706
30000,-78,24334,3.926556457
30000,-79,23660,3.994255706
30000,-79,23721,3.994255706
30000,-80,23179,4.061954955
30000,-79,23908,3.994255706
30000,-78,23964,3.926556457
30000,-78,24925,3.926556457
30000,-79,23812,3.994255706
30000,-79,23028,3.994255706
30000,-79,24666,3.994255706
30000,-79,24297,3.994255706
30000,-78,23578,3.926556457
30000,-78,22891,3.926556457
30000,-78,23559,3.926556457
30000,-79,23707,3.994255706
30000,-79,23058,3.994255706
30000,-79,23267,3.994255706
30000,-79,22726,3.994255706
30000,-80,23851,4.061954955
30000,-79,23537,3.994255706
30000,-80,23909,4.061954955
30000,-79,23443,3.994255706
30000,-77,23675,3.858857207
30000,-78,22975,3.926556457
30000,-76,24974,3.791157958
30000,-76,23227,3.791157958
30000,-76,24523,3.791157958
30000,-77,23803,3.858857207
30000,-77,23868,3.858857207
30000,-76,23783,3.791157958
,,,
35000,-78,28366,3.756311143
35000,-77,28823,3.691547157
35000,-78,28703,3.756311143
35000,-77,28999,3.691547157
35000,-76,28135,3.626783172
35000,-77,29122,3.691547157
35000,-77,28984,3.691547157
35000,-78,29076,3.756311143
35000,-76,28588,3.626783172
35000,-75,29068,3.562019187
35000,-75,28518,3.562019187
35000,-75,29367,3.562019187
35000,-75,28424,3.562019187
35000,-75,28898,3.562019187
35000,-74,28455,3.497255202
35000,-75,28812,3.562019187
35000,-75,28557,3.562019187
35000,-74,29324,3.497255202
35000,-74,28484,3.497255202
35000,-75,29219,3.562019187
35000,-74,28066,3.497255202
35000,-75,29046,3.562019187
35000,-75,28726,3.562019187
35000,-75,28827,3.562019187
35000,-75,28453,3.562019187
35000,-74,28776,3.497255202
35000,-74,28825,3.497255202
35000,-75,29358,3.562019187
35000,-75,28917,3.562019187
35000,-75,28914,3.562019187
35000,-75,28672,3.562019187
35000,-77,29359,3.691547157
35000,-75,29104,3.562019187
35000,-75,29210,3.562019187
35000,-75,28745,3.562019187
35000,-77,29213,3.691547157
35000,-77,28944,3.691547157
35000,-78,28843,3.756311143
35000,-76,28484,3.626783172
35000,-77,28953,3.691547157
35000,-77,29447,3.691547157
35000,-78,27733,3.756311143
35000,-78,28870,3.756311143
35000,-80,27510,3.885839113
35000,-80,29007,3.885839113
35000,-79,28410,3.821075128
35000,-81,29361,3.950603098
35000,-78,27611,3.756311143
35000,-80,28389,3.885839113
35000,-79,28707,3.821075128
35000,-81,28965,3.950603098
35000,-80,28196,3.885839113
35000,-80,29848,3.885839113
35000,-82,26576,4.015367084
35000,-78,29530,3.756311143
35000,-78,28042,3.756311143
35000,-80,29056,3.885839113
35000,-78,27944,3.756311143
35000,-79,29085,3.821075128
35000,-80,26995,3.885839113
35000,-80,29296,3.885839113
35000,-80,29128,3.885839113
35000,-80,29249,3.885839113
35000,-80,26996,3.885839113
35000,-81,29284,3.950603098
35000,-81,26963,3.950603098
35000,-81,29206,3.950603098
35000,-81,27444,3.950603098
35000,-80,28904,3.885839113
35000,-80,27249,3.885839113
35000,-80,28632,3.885839113
35000,-81,28067,3.950603098
35000,-80,28624,3.885839113
35000,-80,26794,3.885839113
35000,-79,29071,3.821075128
35000,-80,26736,3.885839113
35000,-79,29243,3.821075128
35000,-79,26943,3.821075128
35000,-79,29435,3.821075128
35000,-79,27434,3.821075128
35000,-79,29382,3.821075128
35000,-78,27248,3.756311143
35000,-78,29153,3.756311143
35000,-78,26517,3.756311143
35000,-78,28365,3.756311143
35000,-78,25946,3.756311143
35000,-77,28692,3.691547157
35000,-79,29247,3.821075128
35000,-79,30372,3.821075128
35000,-80,28681,3.885839113
35000,-79,30031,3.821075128
35000,-79,28436,3.821075128
35000,-80,28995,3.885839113
35000,-78,29185,3.756311143
35000,-77,28964,3.691547157
35000,-79,28791,3.821075128
35000,-78,29118,3.756311143
35000,-77,28809,3.691547157
35000,-77,28891,3.691547157
35000,-77,29088,3.691547157
35000,-77,29234,3.691547157
35000,-77,28235,3.691547157
35000,-78,28837,3.756311143
35000,-77,28881,3.691547157
35000,-79,29134,3.821075128
35000,-78,29501,3.756311143
35000,-78,29264,3.756311143
35000,-78,28833,3.756311143
35000,-78,28461,3.756311143
35000,-78,28034,3.756311143
35000,-78,27849,3.756311143
35000,-78,27859,3.756311143
35000,-78,27287,3.756311143
35000,-78,29729,3.756311143
35000,-78,29060,3.756311143
35000,-77,29388,3.691547157
35000,-77,29245,3.691547157
35000,-76,28352,3.626783172
35000,-76,29412,3.626783172
35000,-76,29012,3.626783172
35000,-76,29222,3.626783172
35000,-77,28890,3.691547157
35000,-79,27794,3.821075128
35000,-78,28644,3.756311143
35000,-78,25901,3.756311143
35000,-76,28786,3.626783172
35000,-77,29135,3.691547157
35000,-76,28593,3.626783172
35000,-79,29043,3.821075128
35000,-76,29054,3.626783172
35000,-79,28497,3.821075128
35000,-77,28678,3.691547157
35000,-76,29785,3.626783172
35000,-76,29256,3.626783172
35000,-79,28748,3.821075128
35000,-79,29163,3.821075128
35000,-77,28813,3.691547157
35000,-77,29550,3.691547157
35000,-79,28304,3.821075128
35000,-79,28444,3.821075128
35000,-79,27991,3.821075128
35000,-79,29116,3.821075128
35000,-80,28448,3.885839113
35000,-80,28986,3.885839113
35000,-78,29200,3.756311143
35000,-77,29154,3.691547157
35000,-78,28316,3.756311143
35000,-79,26884,3.821075128
35000,-78,28751,3.756311143
35000,-77,28767,3.691547157
35000,-76,28181,3.626783172
35000,-76,28018,3.626783172
35000,-76,27988,3.626783172
35000,-77,29023,3.691547157
35000,-78,28587,3.756311143
35000,-78,29132,3.756311143
35000,-79,29643,3.821075128
35000,-78,28857,3.756311143
35000,-78,29454,3.756311143
35000,-77,28215,3.691547157
35000,-78,29558,3.756311143
35000,-80,28785,3.885839113
35000,-75,28541,3.562019187
35000,-78,29261,3.756311143
35000,-77,27758,3.691547157
35000,-79,29298,3.821075128
35000,-79,28989,3.821075128
35000,-77,29841,3.691547157
35000,-77,28273,3.691547157
35000,-78,28711,3.756311143
35000,-77,27452,3.691547157
35000,-77,28301,3.691547157
35000,-77,29911,3.691547157
,,,
40000,-79,34029,3.682758468
40000,-79,34660,3.682758468
40000,-79,34204,3.682758468
40000,-80,34356,3.745178103
40000,-79,34402,3.682758468
40000,-81,33520,3.807597739
40000,-81,33975,3.807597739
40000,-80,34889,3.745178103
40000,-80,34138,3.745178103
40000,-80,34191,3.745178103
40000,-78,34274,3.620338833
40000,-78,34802,3.620338833
40000,-80,33895,3.745178103
40000,-78,34138,3.620338833
40000,-78,34296,3.620338833
40000,-81,35560,3.807597739
40000,-78,33462,3.620338833
40000,-79,34882,3.682758468
40000,-80,34335,3.745178103
40000,-81,35226,3.807597739
40000,-80,34429,3.745178103
40000,-80,34763,3.745178103
40000,-82,33819,3.870017374
40000,-81,34845,3.807597739
40000,-81,34108,3.807597739
40000,-82,34920,3.870017374
40000,-81,34158,3.807597739
40000,-81,35170,3.807597739
40000,-81,34304,3.807597739
40000,-81,32817,3.807597739
40000,-81,33831,3.807597739
40000,-81,35230,3.807597739
40000,-78,33552,3.620338833
40000,-78,35211,3.620338833
40000,-78,34185,3.620338833
40000,-79,34909,3.682758468
40000,-80,33931,3.745178103
40000,-80,35354,3.745178103
40000,-81,35326,3.807597739
40000,-80,34619,3.745178103
40000,-81,34960,3.807597739
40000,-85,35310,4.057276279
40000,-82,35005,3.870017374
40000,-82,35708,3.870017374
40000,-81,34631,3.807597739
40000,-83,34962,3.932437009
40000,-82,34422,3.870017374
40000,-81,35268,3.807597739
40000,-80,33738,3.745178103
40000,-79,34365,3.682758468
40000,-80,34057,3.745178103
40000,-79,33664,3.682758468
40000,-78,34491,3.620338833
40000,-78,33446,3.620338833
40000,-78,34275,3.620338833
40000,-80,34825,3.745178103
40000,-79,33920,3.682758468
40000,-81,34873,3.807597739
40000,-80,33996,3.745178103
40000,-78,34599,3.620338833
40000,-79,34187,3.682758468
40000,-80,34016,3.745178103
40000,-80,34094,3.745178103
40000,-80,35611,3.745178103
40000,-81,34516,3.807597739
40000,-81,34542,3.807597739
40000,-79,34402,3.682758468
40000,-80,34275,3.745178103
40000,-81,34221,3.807597739
40000,-78,34542,3.620338833
40000,-82,33980,3.870017374
40000,-77,34792,3.557919198
40000,-78,34874,3.620338833
40000,-79,34151,3.682758468
40000,-80,33850,3.745178103
40000,-78,34525,3.620338833
40000,-77,33459,3.557919198
40000,-77,35145,3.557919198
40000,-76,34626,3.495499563
40000,-76,34429,3.495499563
40000,-76,34261,3.495499563
40000,-79,34675,3.682758468
40000,-79,34367,3.682758468
40000,-79,33882,3.682758468
40000,-78,34459,3.620338833
40000,-78,34480,3.620338833
,,,
45000,-82,39372,3.750274056
45000,-83,40151,3.810762348
45000,-81,39235,3.689785765
45000,-82,40257,3.750274056
45000,-82,39253,3.750274056
45000,-79,40526,3.568809183
45000,-80,39238,3.629297474
45000,-81,40705,3.689785765
45000,-82,39132,3.750274056
45000,-81,40907,3.689785765
45000,-80,39088,3.629297474
45000,-81,41028,3.689785765
45000,-82,39362,3.750274056
45000,-81,40129,3.689785765
45000,-81,39309,3.689785765
45000,-81,40646,3.689785765
45000,-81,38454,3.689785765
45000,-81,40679,3.689785765
45000,-81,38003,3.689785765
45000,-82,41141,3.750274056
45000,-81,38405,3.689785765
45000,-80,40670,3.629297474
45000,-81,40637,3.689785765
45000,-81,40925,3.689785765
45000,-82,39036,3.750274056
45000,-82,40908,3.750274056
45000,-83,40566,3.810762348
45000,-82,40616,3.750274056
45000,-81,39290,3.689785765
45000,-82,40846,3.750274056
45000,-82,39537,3.750274056
45000,-81,38160,3.689785765
45000,-80,38481,3.629297474
45000,-80,40906,3.629297474
45000,-81,39348,3.689785765
45000,-82,40410,3.750274056
45000,-81,39583,3.689785765
45000,-81,40961,3.689785765
45000,-81,39258,3.689785765
45000,-80,39598,3.629297474
45000,-81,39537,3.689785765
45000,-81,39376,3.689785765
45000,-82,41028,3.750274056
45000,-81,39482,3.689785765
45000,-80,41003,3.629297474
45000,-82,39793,3.750274056
45000,-84,41055,3.871250639
45000,-84,40401,3.871250639
45000,-84,40279,3.871250639
45000,-85,39568,3.93173893
45000,-84,40510,3.871250639
45000,-84,39920,3.871250639
45000,-84,40856,3.871250639
45000,-83,39680,3.810762348
45000,-81,41107,3.689785765
45000,-82,38917,3.750274056
45000,-82,40361,3.750274056
45000,-80,39700,3.629297474
45000,-82,38922,3.750274056
45000,-83,40055,3.810762348
45000,-82,39402,3.750274056
45000,-82,40764,3.750274056
45000,-81,40771,3.689785765
45000,-81,39593,3.689785765
45000,-81,40040,3.689785765
45000,-81,39977,3.689785765
45000,-82,40495,3.750274056
45000,-83,39378,3.810762348
45000,-84,40882,3.871250639
45000,-84,39593,3.871250639
45000,-84,41034,3.871250639
45000,-82,39274,3.750274056
45000,-81,40868,3.689785765
45000,-82,40195,3.750274056
45000,-82,40142,3.750274056
45000,-82,39595,3.750274056
45000,-82,41169,3.750274056
45000,-82,39218,3.750274056
45000,-82,40507,3.750274056
45000,-80,40792,3.629297474
45000,-82,38413,3.750274056
45000,-82,40471,3.750274056
45000,-79,39147,3.568809183
45000,-80,41205,3.629297474
45000,-81,39214,3.689785765
45000,-80,40842,3.629297474
45000,-82,39459,3.750274056
45000,-83,40106,3.810762348
45000,-82,38503,3.750274056
45000,-81,40867,3.689785765
45000,-81,39475,3.689785765
45000,-82,41311,3.750274056
45000,-81,38475,3.689785765
45000,-81,40278,3.689785765
45000,-81,39367,3.689785765
45000,-82,40077,3.750274056
45000,-83,39798,3.810762348
45000,-81,39738,3.689785765
45000,-80,39853,3.629297474
45000,-81,40334,3.689785765
45000,-81,39319,3.689785765
45000,-81,40496,3.689785765
45000,-80,40354,3.629297474
45000,-80,40599,3.629297474
45000,-80,39590,3.629297474
45000,-78,40412,3.508320891
45000,-77,39084,3.4478326
45000,-78,40724,3.508320891
45000,-78,38584,3.508320891
45000,-78,40485,3.508320891
45000,-81,39466,3.689785765
45000,-80,40460,3.629297474
45000,-80,39290,3.629297474
45000,-83,40669,3.810762348
45000,-81,39623,3.689785765
45000,-79,39845,3.568809183
45000,-79,39123,3.568809183
45000,-80,40153,3.629297474
45000,-79,39449,3.568809183
45000,-80,40851,3.629297474
45000,-79,39354,3.568809183
45000,-79,40496,3.568809183
45000,-79,39434,3.568809183
45000,-80,40434,3.629297474
45000,-79,38187,3.568809183
45000,-79,40184,3.568809183
45000,-80,39145,3.629297474
45000,-79,40321,3.568809183
45000,-80,38999,3.629297474
45000,-80,40503,3.629297474
45000,-80,40004,3.629297474
45000,-80,39877,3.629297474
45000,-80,39723,3.629297474
45000,-79,39972,3.568809183
45000,-80,40253,3.629297474
45000,-79,39045,3.568809183
45000,-80,40482,3.629297474
45000,-81,39355,3.689785765
45000,-80,40570,3.629297474
45000,-79,39673,3.568809183
45000,-80,40386,3.629297474
45000,-82,39651,3.750274056
45000,-82,40614,3.750274056
45000,-83,39079,3.810762348
45000,-83,40596,3.810762348
45000,-83,38783,3.810762348
45000,-81,40647,3.689785765
45000,-81,38931,3.689785765
45000,-81,40555,3.689785765
45000,-80,39359,3.629297474
45000,-81,41046,3.689785765
45000,-81,39453,3.689785765
45000,-81,40165,3.689785765
45000,-82,39169,3.750274056
45000,-80,40084,3.629297474
45000,-80,39329,3.629297474
45000,-79,40316,3.568809183
45000,-81,39376,3.689785765
45000,-81,39981,3.689785765
45000,-82,39740,3.750274056
45000,-80,40407,3.629297474
45000,-80,39607,3.629297474
45000,-80,40837,3.629297474
45000,-80,39489,3.629297474
45000,-80,40180,3.629297474
45000,-78,39378,3.508320891
45000,-81,40733,3.689785765
45000,-83,39803,3.810762348
45000,-79,39726,3.568809183
45000,-79,39846,3.568809183
45000,-82,41084,3.750274056
45000,-83,39155,3.810762348
45000,-83,40270,3.810762348
45000,-82,41192,3.750274056
45000,-82,40409,3.750274056
45000,-81,39187,3.689785765
45000,-81,40026,3.689785765
45000,-80,39535,3.629297474
,,,
50000,-82,44908,3.649269842
50000,-81,44250,3.590410651
50000,-83,45723,3.708129033
50000,-82,44871,3.649269842
50000,-80,44915,3.53155146
50000,-81,44757,3.590410651
50000,-81,45892,3.590410651
50000,-79,44592,3.472692269
50000,-80,45177,3.53155146
50000,-81,44535,3.590410651
50000,-81,45162,3.590410651
50000,-79,44154,3.472692269
50000,-82,46043,3.649269842
50000,-81,44630,3.590410651
50000,-80,44189,3.53155146
50000,-82,44218,3.649269842
50000,-78,43146,3.413833078
50000,-78,44862,3.413833078
50000,-82,44516,3.649269842
50000,-84,45004,3.766988224
50000,-84,42830,3.766988224
50000,-82,44909,3.649269842
50000,-82,44542,3.649269842
50000,-81,44671,3.590410651
50000,-80,44938,3.53155146
50000,-78,44637,3.413833078
50000,-78,44851,3.413833078
50000,-80,44536,3.53155146
50000,-80,44935,3.53155146
50000,-81,45102,3.590410651
50000,-81,44173,3.590410651
50000,-82,45064,3.649269842
50000,-83,44691,3.708129033
50000,-81,44987,3.590410651
50000,-81,44775,3.590410651
50000,-78,44276,3.413833078
50000,-79,45208,3.472692269
50000,-80,45358,3.53155146
50000,-79,45231,3.472692269
50000,-79,44433,3.472692269
50000,-80,44843,3.53155146
50000,-80,45057,3.53155146
50000,-82,45261,3.649269842
50000,-84,45185,3.766988224
50000,-82,45069,3.649269842
50000,-81,45573,3.590410651
50000,-81,44514,3.590410651
50000,-82,44710,3.649269842
50000,-81,45242,3.590410651
50000,-81,44661,3.590410651
50000,-82,44974,3.649269842
50000,-82,43995,3.649269842
50000,-83,44722,3.708129033
50000,-83,44464,3.708129033
50000,-83,43930,3.708129033
50000,-83,44804,3.708129033
50000,-83,45358,3.708129033
50000,-83,43838,3.708129033
50000,-83,44569,3.708129033
50000,-83,44550,3.708129033
50000,-82,45339,3.649269842
50000,-82,43798,3.649269842
50000,-82,44997,3.649269842
50000,-82,44683,3.649269842
50000,-81,44377,3.590410651
50000,-81,44854,3.590410651
50000,-81,44059,3.590410651
50000,-81,44261,3.590410651
50000,-81,44883,3.590410651
50000,-81,44156,3.590410651
50000,-81,45201,3.590410651
50000,-81,44414,3.590410651
50000,-81,44458,3.590410651
50000,-82,45090,3.649269842
50000,-82,45262,3.649269842
50000,-82,44296,3.649269842
50000,-81,45103,3.590410651
50000,-81,44576,3.590410651
50000,-82,45291,3.649269842
50000,-80,42051,3.53155146
50000,-80,44388,3.53155146
50000,-80,44424,3.53155146
50000,-81,44605,3.590410651
50000,-81,44290,3.590410651
50000,-81,44542,3.590410651
50000,-81,44766,3.590410651
50000,-82,43364,3.649269842
50000,-82,44367,3.649269842
50000,-81,45412,3.590410651
50000,-80,44235,3.53155146
50000,-80,44634,3.53155146
50000,-82,43860,3.649269842
50000,-82,45340,3.649269842
50000,-80,44489,3.53155146
50000,-83,44701,3.708129033
50000,-80,44622,3.53155146
50000,-82,45276,3.649269842
50000,-79,44562,3.472692269
50000,-81,45655,3.590410651
50000,-82,44479,3.649269842
50000,-82,45122,3.649269842
50000,-82,45924,3.649269842
50000,-81,44187,3.590410651
50000,-82,44232,3.649269842
50000,-79,43384,3.472692269
50000,-79,44577,3.472692269
50000,-79,45282,3.472692269
50000,-81,44614,3.590410651
50000,-81,44401,3.590410651
50000,-80,44887,3.53155146
50000,-79,45333,3.472692269
50000,-79,44869,3.472692269
50000,-79,44054,3.472692269
50000,-79,44374,3.472692269
50000,-78,43972,3.413833078
50000,-80,44667,3.53155146
50000,-79,44586,3.472692269
50000,-80,45030,3.53155146
50000,-79,45045,3.472692269
50000,-79,44808,3.472692269
50000,-79,44884,3.472692269
50000,-79,44238,3.472692269
50000,-79,44938,3.472692269
50000,-80,44665,3.53155146
50000,-80,44242,3.53155146
50000,-81,44423,3.590410651
50000,-79,45894,3.472692269
50000,-79,44282,3.472692269
50000,-83,46350,3.708129033
50000,-80,44870,3.53155146
50000,-78,44924,3.413833078
50000,-80,45066,3.53155146
50000,-81,45523,3.590410651
50000,-81,43767,3.590410651
50000,-80,44460,3.53155146
50000,-80,44716,3.53155146
50000,-80,46173,3.53155146
50000,-80,44653,3.53155146
50000,-81,45379,3.590410651
50000,-79,45053,3.472692269
50000,-79,45304,3.472692269
50000,-79,44449,3.472692269
50000,-80,44950,3.53155146
50000,-80,44888,3.53155146
50000,-79,45010,3.472692269
50000,-79,44684,3.472692269
50000,-80,44429,3.53155146
50000,-79,44760,3.472692269
50000,-78,45025,3.413833078
50000,-80,44715,3.53155146
50000,-82,45440,3.649269842
50000,-82,45028,3.649269842
50000,-80,45747,3.53155146
50000,-78,45010,3.413833078
50000,-79,45299,3.472692269
50000,-80,44516,3.53155146
50000,-80,44485,3.53155146
50000,-79,44510,3.472692269
50000,-81,45976,3.590410651
50000,-80,44970,3.53155146
50000,-78,45041,3.413833078
50000,-80,42124,3.53155146
50000,-82,45363,3.649269842
50000,-81,44212,3.590410651
50000,-80,44859,3.53155146
50000,-79,44699,3.472692269
50000,-80,45665,3.53155146
50000,-80,43612,3.53155146
50000,-79,45608,3.472692269
50000,-82,44408,3.649269842
50000,-79,45259,3.472692269
50000,-81,44067,3.590410651
50000,-81,45327,3.590410651
50000,-81,43884,3.590410651
50000,-79,44026,3.472692269
50000,-79,44343,3.472692269
50000,-79,44726,3.472692269
50000,-80,44701,3.53155146
50000,-79,45287,3.472692269
50000,-81,44609,3.590410651
50000,-79,45493,3.472692269
50000,-81,44779,3.590410651
50000,-82,43987,3.649269842
50000,-83,44531,3.708129033
50000,-81,46176,3.590410651
50000,-81,44190,3.590410651
50000,-82,46285,3.649269842
50000,-82,44153,3.649269842
50000,-82,43524,3.649269842
50000,-83,43196,3.708129033
50000,-87,44638,3.943565797
50000,-86,43544,3.884706606
50000,-85,43324,3.825847415
50000,-85,44034,3.825847415
50000,-84,43513,3.766988224
50000,-85,43897,3.825847415
50000,-85,45293,3.825847415
50000,-84,44902,3.766988224
50000,-84,45158,3.766988224
50000,-83,44580,3.708129033
50000,-82,44714,3.649269842
50000,-82,44790,3.649269842
50000,-81,44320,3.590410651
50000,-80,45092,3.53155146
50000,-80,44347,3.53155146
50000,-81,44157,3.590410651
50000,-81,44914,3.590410651
50000,-80,45631,3.53155146
50000,-82,44461,3.649269842
50000,-82,44936,3.649269842
50000,-82,44971,3.649269842
50000,-82,44513,3.649269842
50000,-82,43693,3.649269842
50000,-82,44380,3.649269842
50000,-81,43996,3.590410651
50000,-81,44390,3.590410651
50000,-80,43745,3.53155146
50000,-80,45035,3.53155146
50000,-80,44434,3.53155146
50000,-80,44491,3.53155146
50000,-81,44021,3.590410651
50000,-81,44843,3.590410651
50000,-80,44427,3.53155146
50000,-80,44895,3.53155146
50000,-80,44194,3.53155146
50000,-80,45357,3.53155146
50000,-80,44572,3.53155146
50000,-81,45056,3.590410651
50000,-81,44218,3.590410651
50000,-81,43360,3.590410651
50000,-81,44049,3.590410651
50000,-80,44127,3.53155146
50000,-80,44319,3.53155146
50000,-80,44463,3.53155146
50000,-81,44525,3.590410651
50000,-80,44339,3.53155146
50000,-81,43684,3.590410651
50000,-81,44365,3.590410651
50000,-81,44475,3.590410651
50000,-80,44937,3.53155146
50000,-80,44249,3.53155146
50000,-81,45166,3.590410651
50000,-80,44460,3.53155146
50000,-80,45036,3.53155146
50000,-81,44588,3.590410651
50000,-80,40477,3.53155146
50000,-80,44277,3.53155146
50000,-80,44505,3.53155146
50000,-81,44622,3.590410651
50000,-81,45272,3.590410651
50000,-81,44036,3.590410651
50000,-81,45778,3.590410651
50000,-81,44572,3.590410651
50000,-82,44994,3.649269842
50000,-81,44128,3.590410651
50000,-82,45089,3.649269842
50000,-81,44688,3.590410651
50000,-82,44502,3.649269842
50000,-81,43313,3.590410651
50000,-81,44545,3.590410651
50000,-82,45053,3.649269842
50000,-81,44662,3.590410651
50000,-80,43995,3.53155146
50000,-80,45083,3.53155146
50000,-79,45121,3.472692269
50000,-78,45295,3.413833078
50000,-79,44521,3.472692269
50000,-78,44755,3.413833078
50000,-77,44475,3.354973887
50000,-77,43647,3.354973887
50000,-77,44744,3.354973887
50000,-78,44978,3.413833078
50000,-78,44163,3.413833078
50000,-78,44106,3.413833078
50000,-79,44581,3.472692269
50000,-79,43197,3.472692269
50000,-80,44416,3.53155146
50000,-81,43683,3.590410651
50000,-84,44458,3.766988224
50000,-84,44796,3.766988224
50000,-83,44686,3.708129033
