-0.091,0.0353,-0.0084,0.1,-0.3,0,0.06
0.0086,-0.0747,0.0808,83.4,-4.3,153.9,0.06
0.0972,-0.0814,0.0239,83.1,-3.9,154,0.06
0.0678,-0.016,-0.0274,83,-3.7,153.9,0.06
-0.033,-0.0637,-0.0622,82.8,-3.8,153.7,0.06
-0.0073,-0.0136,-0.0048,82.8,-3.8,153.7,0.06
-0.0244,0.0011,-0.0274,82.8,-3.9,153.6,0.06
0.0129,-0.0068,-0.0249,82.7,-3.9,153.5,0.06
0.0629,0.0225,-0.0164,82.8,-3.7,153.4,0.06
0.0776,0.0371,-0.0005,82.9,-3.4,153.4,0.06
0.1027,-0.1046,0.0453,82.6,-3.1,153.6,0.06
0.0049,0.0103,0.0594,82.6,-3,153.8,0.06
0.019,-0.0496,0.0301,82.5,-3,153.9,0.06
-0.0372,-0.0246,0.0233,82.4,-3.1,154,0.06
-0.1044,-0.0466,-0.0439,82.2,-3.5,153.8,0.06
-0.0104,-0.0013,0.0044,82.2,-3.5,153.9,0.06
-0.0305,-0.005,0.0136,82.2,-3.6,153.9,0.06
-0.0128,0.0054,-0.0017,82.2,-3.6,153.9,0.06
0.0165,-0.0068,0.0148,82.2,-3.6,153.9,0.06
0.0208,-0.0032,0.0294,82.2,-3.5,154,0.06
-0.0006,-0.0111,0.0032,82.1,-3.5,154.1,0.06
-0.011,0.0121,0.0099,82.2,-3.6,154.1,0.06
-0.0421,-0.0075,-0.0109,82.1,-3.7,154.1,0.06
0.0031,0.0133,-0.0292,82.2,-3.7,154,0.06
-0.0433,-0.0154,-0.05,82.1,-3.8,153.8,0.06
-0.0232,-0.0013,0.0142,82.1,-3.9,153.8,0.06
-0.0201,-0.0307,0.0252,82,-4,153.9,0.06
0.0232,-0.0172,-0.0109,82,-3.9,153.9,0.06
-0.0214,0.0151,-0.0182,82,-4,153.8,0.06
-0.0036,-0.0203,0.0038,82,-4,153.8,0.06
-0.0036,-0.0166,0.0166,81.9,-4,153.9,0.06
0.0171,-0.0148,0.0233,81.8,-3.9,154,0.06
0.0098,0.0029,0.0447,81.9,-3.9,154.1,0.06
0.0141,-0.0148,0.0288,81.8,-3.9,154.2,0.06
0.033,0.0078,-0.0035,81.8,-3.7,154.2,0.06
0.0067,-0.0264,-0.0561,81.7,-3.7,154,0.06
0.0318,0.0042,-0.0488,81.8,-3.6,153.8,0.06
0.0012,-0.016,-0.05,81.7,-3.6,153.7,0.06
0.0092,-0.0032,-0.0591,81.7,-3.6,153.5,0.06
0.0379,-0.0123,-0.0243,81.6,-3.5,153.4,0.06
0.0086,-0.0117,-0.0115,81.6,-3.4,153.3,0.06
-0.0042,0.0072,-0.0384,81.6,-3.4,153.2,0.06
-0.0018,-0.0093,-0.0188,81.6,-3.4,153.2,0.06
-0.0146,-0.0062,-0.0054,81.6,-3.5,153.1,0.06
0.0037,0.0066,-0.0023,81.6,-3.5,153.1,0.06
0.0483,0.006,0.0252,81.6,-3.3,153.2,0.06
-0.022,-0.0282,0.0013,81.5,-3.4,153.2,0.06
-0.0403,0.0182,0.0068,81.6,-3.5,153.2,0.06
-0.011,0.006,0.0337,81.6,-3.6,153.4,0.06
0.0116,0.0115,0.0246,81.6,-3.5,153.4,0.06
-0.0104,-0.0056,0.0374,81.6,-3.6,153.6,0.06
0.0104,0.0255,0.0392,81.7,-3.5,153.7,0.06
-0.0171,-0.0441,-0.0414,81.6,-3.6,153.6,0.0601
0.0184,-0.0545,-0.0933,81.4,-3.5,153.2,0.0601
0.0263,-0.1003,-0.1892,81,-3.4,152.6,0.0601
0.019,-0.1675,-0.3322,80.5,-3.4,151.4,0.0601
0.0336,-0.1956,-0.4641,79.8,-3.2,149.8,0.0601
-0.0018,-0.3007,-0.5869,78.7,-3.3,147.8,0.0601
-0.0171,-0.465,-0.7219,77.1,-3.3,145.3,0.0601
-0.0128,-0.5035,-0.9027,75.4,-3.4,142.2,0.0601
0.03,-0.5743,-1.0616,73.4,-3.3,138.6,0.0601
0.033,-0.7582,-1.2467,70.8,-3.1,134.3,0.0601
0.113,-0.8847,-1.367,67.8,-2.8,129.6,0.0601
0.0636,-0.9683,-1.4996,64.4,-2.5,124.4,0.0601
-0.0745,-0.8914,-1.5741,61.4,-2.8,119,0.0601
-0.1985,-0.713,-1.4263,58.9,-3.5,114.1,0.0602
-0.0953,-0.8401,-1.4544,56,-3.8,109.1,0.0601
0.0208,-0.7851,-1.312,53.3,-3.7,104.6,0.0601
0.0348,-0.9305,-1.3707,50.1,-3.6,99.8,0.0601
-0.0488,-0.906,-1.516,47,-3.8,94.6,0.0601
0.0147,-0.8401,-1.4959,44.1,-3.7,89.5,0.0601
-0.036,-0.8614,-1.5674,41.1,-3.9,84.1,0.0601
0.033,-0.8364,-1.3817,38.3,-3.7,79.3,0.0601
0.0886,-0.7552,-1.1269,35.7,-3.4,75.4,0.0601
0.0648,-0.4827,-0.9602,34,-3.2,72.1,0.0601
-0.0623,-0.231,-0.871,33.2,-3.4,69.1,0.0601
0.1796,-0.2255,-0.4269,32.4,-2.8,67.6,0.0601
0.0721,-0.1296,-0.1795,32,-2.6,67,0.0602
0.0642,-0.0545,-0.0145,31.8,-2.3,67,0.0602
0.2401,0.1184,0.2597,32.2,-1.5,67.9,0.0602
-0.1319,0.0035,0.107,32.2,-2,68.2,0.0602
0.0929,0.185,0.1999,32.8,-1.6,68.9,0.0602
0.135,0.0298,0.063,32.9,-1.2,69.1,0.0601
-0.0195,0.0775,0.0209,33.2,-1.2,69.2,0.0601
-0.0989,0.0231,0.0618,33.3,-1.6,69.4,0.0601
-0.0696,-0.0588,0.1516,33.1,-1.8,69.9,0.0601
-0.0152,-0.0368,0.1137,33,-1.9,70.3,0.0601
0.0129,-0.0172,0.0007,32.9,-1.8,70.3,0.0601
-0.022,-0.002,-0.0433,32.9,-1.9,70.2,0.0601
0.0141,-0.0081,-0.0103,32.9,-1.9,70.2,0.0601
-0.0152,-0.0441,0.0166,32.7,-1.9,70.2,0.0601
-0.0207,-0.0453,-0.0035,32.6,-2,70.2,0.0601
-0.0116,-0.0252,0.016,32.5,-2,70.3,0.0601
-0.0385,-0.0246,0.0276,32.4,-2.2,70.4,0.0601
-0.0269,-0.0185,0.0325,32.3,-2.3,70.5,0.0601
0.0165,0.0084,0.0221,32.4,-2.2,70.5,0.06
0.0367,0.0243,-0.0042,32.4,-2.1,70.5,0.06
0.0141,-0.002,-0.0439,32.4,-2,70.4,0.06
0.0513,0.0078,-0.0084,32.5,-1.8,70.3,0.06
0.033,0.0176,0.0301,32.5,-1.7,70.5,0.06
0.0092,0.0078,0.0172,32.5,-1.7,70.5,0.06
0.0153,0.0274,0.0539,32.6,-1.6,70.7,0.06
0.0006,0.0145,0.0209,32.7,-1.6,70.8,0.06
-0.0055,-0.0007,0.0435,32.7,-1.7,70.9,0.06
0.008,0.0066,0.0343,32.7,-1.6,71,0.06
0.0507,-0.0349,0.0319,32.6,-1.5,71.1,0.06
0.0092,-0.0185,0.0307,32.5,-1.4,71.3,0.06
0.0031,-0.0068,0.0105,32.5,-1.4,71.3,0.06
-0.0006,-0.016,0.0081,32.4,-1.4,71.3,0.06
-0.0055,0.009,-0.0536,32.5,-1.4,71.1,0.06
0.0104,0.0194,-0.0298,32.5,-1.4,71,0.06
-0.0085,0.0121,-0.0133,32.6,-1.4,71,0.06
0.0196,0.02,-0.0103,32.7,-1.4,70.9,0.06
0.0165,-0.0093,-0.0542,32.6,-1.3,70.8,0.06
-0.0507,-0.0239,-0.0542,32.5,-1.5,70.6,0.06
-0.0012,-0.0007,-0.0078,32.5,-1.5,70.5,0.06
0.0226,-0.0325,0.0325,32.4,-1.4,70.7,0.06
0.0153,-0.0123,0.0013,32.4,-1.4,70.7,0.06
-0.0262,0.0029,-0.0408,32.4,-1.4,70.5,0.06
-0.0165,-0.0246,-0.0261,32.3,-1.5,70.4,0.06
-0.0195,-0.0319,0.0178,32.2,-1.6,70.5,0.06
0.0012,-0.0123,0.0453,32.2,-1.6,70.6,0.06
0.0342,-0.0123,0.005,32.1,-1.4,70.7,0.06
0.0061,0.006,-0.0115,32.1,-1.4,70.6,0.06
0.0312,0.0151,0.0215,32.2,-1.3,70.7,0.06
-0.0006,0.0151,0.0062,32.2,-1.3,70.7,0.06
-0.0024,-0.0026,0.0105,32.2,-1.3,70.8,0.06
-0.0024,-0.0191,0.0038,32.2,-1.3,70.8,0.06
0.0037,-0.0038,0.002,32.2,-1.3,70.8,0.06
0.0251,-0.0502,-0.0213,32,-1.2,70.7,0.06
-0.011,-0.0123,-0.0121,31.9,-1.3,70.7,0.06
-0.0201,-0.005,-0.0176,31.9,-1.3,70.6,0.06
0.0184,0.0005,0.0062,31.9,-1.3,70.6,0.06
0.0287,-0.0056,0.0136,31.9,-1.2,70.7,0.06
0.0104,0.0121,0.0184,31.9,-1.1,70.7,0.06
0.0019,-0.0007,0.0209,31.9,-1.1,70.8,0.06
0.0061,0.0029,0.0129,32,-1.1,70.9,0.06
-0.0507,0.0096,-0.0182,32,-1.3,70.8,0.06
0.0104,-0.0185,0.0105,31.9,-1.3,70.8,0.0601
-0.0122,-0.0203,-0.0164,31.9,-1.3,70.8,0.0601
-0.0128,-0.0563,-0.0426,31.7,-1.3,70.6,0.0601
0.019,-0.085,-0.0891,31.4,-1.3,70.3,0.0601
0.0568,-0.2487,-0.279,30.5,-1.1,69.4,0.0601
0.2163,-0.5401,-0.4819,28.7,-0.3,67.7,0.0601
0.0037,-0.4271,-0.7635,27.2,-0.3,65.1,0.0601
0.0171,-0.6873,-1.0335,24.8,-0.3,61.5,0.0601
-0.0525,-1.0142,-1.5197,21.3,-0.4,56.3,0.0601
0.0281,-1.0129,-1.6034,17.8,-0.4,50.8,0.0601
-0.0446,-1.1736,-1.7561,13.8,-0.5,44.7,0.0601
-0.094,-1.1443,-1.7873,9.9,-0.8,38.6,0.0601
-0.0201,-1.1852,-1.717,5.8,-0.9,32.7,0.06
-0.1111,-1.0533,-1.6474,2.2,-1.3,27,0.06
-0.1429,-0.9671,-1.5674,-1.2,-1.8,21.6,0.06
0,-0.812,-1.4354,-4,-1.8,16.7,0.06
-0.1313,-0.8431,-1.3939,-6.8,-2.2,11.9,0.06
0.0367,-0.6519,-1.1202,-9.1,-2.1,8,0.06
0.0281,-0.7674,-0.9944,-11.7,-2,4.6,0.06
-0.0275,-0.5267,-0.8362,-13.5,-2.1,1.7,0.06
-0.2718,-0.4534,-0.7109,-15.1,-3,-0.7,0.06
-0.0293,-0.4149,-0.4531,-16.5,-3.1,-2.3,0.06
-0.0036,-0.2432,-0.5258,-17.4,-3.1,-4.1,0.06
-0.3726,-0.4693,-0.6914,-19,-4.4,-6.4,0.06
0.0507,0.053,-0.3212,-18.8,-4.3,-7.6,0.06
0.0177,-0.1302,-0.2351,-19.2,-4.2,-8.4,0.06
0.0996,-0.1437,-0.0384,-19.7,-3.8,-8.5,0.0601
-0.0055,-0.1009,-0.0671,-20.1,-3.9,-8.7,0.0601
0.0385,-0.0514,-0.0396,-20.3,-3.7,-8.9,0.0601
0.0581,-0.0099,0.0398,-20.3,-3.5,-8.7,0.0601
0.0855,-0.027,0.0753,-20.4,-3.2,-8.5,0.06
0.0141,-0.0667,0.0398,-20.6,-3.2,-8.3,0.06
-0.0073,-0.0282,0.0227,-20.7,-3.2,-8.2,0.06
0.0355,0.0042,0.0392,-20.7,-3.1,-8.1,0.06
0.0104,0.0023,0.0142,-20.7,-3.1,-8.1,0.06
-0.0055,-0.0227,0.0209,-20.8,-3.1,-8,0.06
-0.0024,-0.0209,0.0032,-20.8,-3.1,-8,0.06
0.0269,-0.0136,0.0227,-20.9,-3,-7.9,0.0601
0.0055,0.0042,0.0129,-20.9,-3,-7.9,0.0601
0.0465,0.0194,0.0301,-20.8,-2.8,-7.8,0.0601
0.0055,-0.0203,-0.0164,-20.9,-2.8,-7.8,0.0601
0.0306,-0.0111,-0.0097,-20.9,-2.7,-7.8,0.0601
0.0184,-0.0203,0.0013,-21,-2.6,-7.8,0.0601
0.0141,-0.0105,0.0221,-21,-2.6,-7.8,0.0601
0.0104,-0.0185,-0.0097,-21.1,-2.5,-7.8,0.0601
0.0061,0.0048,0.0288,-21.1,-2.5,-7.7,0.0601
-0.0067,-0.0007,0.0252,-21.1,-2.5,-7.6,0.0601
-0.0207,0.053,0.0423,-20.9,-2.6,-7.5,0.0601
0.0104,0.031,0.0313,-20.8,-2.6,-7.4,0.0601
-0.022,0.0481,0.0062,-20.6,-2.7,-7.3,0.0601
0.0471,0.0323,-0.0005,-20.5,-2.5,-7.3,0.0601
0.0239,0.0182,-0.0042,-20.4,-2.4,-7.4,0.0601
-0.0061,-0.0001,0.0032,-20.4,-2.4,-7.3,0.0601
0.019,-0.0136,0.0319,-20.5,-2.4,-7.2,0.0601
0.0855,-0.0643,0.0191,-20.7,-2.1,-7.2,0.0601
-0.0458,0.0084,0.005,-20.7,-2.2,-7.2,0.0601
-0.0049,0.0213,0.0123,-20.6,-2.2,-7.1,0.06
0.0361,0.0096,0.0331,-20.6,-2.1,-7,0.06
-0.0189,0.0127,0.0105,-20.5,-2.2,-7,0.06
-0.0238,0.0042,-0.0017,-20.5,-2.3,-7,0.06
0.0092,-0.0075,-0.0133,-20.5,-2.2,-7,0.06
-0.0464,-0.0294,-0.0194,-20.6,-2.4,-7.1,0.06
-0.0134,-0.0185,0.0331,-20.7,-2.4,-7,0.06
0.0031,-0.027,0.0154,-20.8,-2.4,-6.9,0.06
-0.0036,-0.0007,0.002,-20.8,-2.4,-6.9,0.06
-0.0159,-0.0197,-0.0207,-20.9,-2.5,-7,0.06
-0.011,0.0029,-0.0268,-20.9,-2.5,-7.1,0.06
0.0153,0.0347,0.0038,-20.7,-2.5,-7.1,0.06
0.0043,0.0054,-0.0048,-20.7,-2.5,-7.1,0.06
-0.0036,-0.0007,-0.0035,-20.7,-2.5,-7.1,0.06
-0.0385,0.0127,-0.0097,-20.7,-2.6,-7.1,0.06
0.0055,-0.0117,-0.0488,-20.7,-2.6,-7.3,0.06
-0.0195,0.0035,-0.009,-20.7,-2.7,-7.3,0.06
-0.0073,0.0005,0.0233,-20.7,-2.7,-7.2,0.06
0.0263,0.0078,0.0129,-20.7,-2.6,-7.2,0.06
-0.0177,-0.0001,0.0276,-20.7,-2.7,-7.1,0.06
0.0177,0.006,0.0074,-20.7,-2.6,-7.1,0.06
0.011,0.0054,-0.0237,-20.6,-2.6,-7.2,0.06
-0.0116,0.0066,-0.0213,-20.6,-2.6,-7.2,0.06
0.0135,0.0011,0.0056,-20.6,-2.6,-7.2,0.06
-0.011,0.0341,0.0239,-20.5,-2.6,-7.1,0.06
0.0092,-0.0081,-0.0152,-20.5,-2.6,-7.2,0.06
0.0116,-0.0081,-0.0115,-20.6,-2.5,-7.2,0.06
-0.036,0.0035,-0.0145,-20.5,-2.6,-7.3,0.06
-0.003,-0.0056,-0.0048,-20.6,-2.7,-7.3,0.06
-0.0342,-0.0062,-0.0084,-20.6,-2.8,-7.3,0.06
-0.0201,-0.0032,-0.0194,-20.6,-2.8,-7.4,0.06
-0.0152,-0.0075,-0.0176,-20.6,-2.9,-7.4,0.06
-0.0207,-0.0374,-0.0054,-20.7,-3,-7.5,0.06
-0.1038,-0.1235,0.0081,-21.2,-3.3,-7.4,0.06
-0.1386,0.1202,-0.0054,-20.8,-3.8,-7.4,0.06
